2964499	149077
2930456	277906
2556997	250356
2556997	318865
2538204	8407
2538204	323149
2759521	2105
2759521	2113
3075674	326338
3070294	18216
3093645	438681
2862296	19008
2888273	115022
2550074	12616
2550074	326370
3120335	420854
2960348	297180
2960348	304621
2850930	11106
2572247	5193
2846685	257151
2975509	309940
2920061	284175
3033605	327687
3033605	420049
3104836	441233
2926114	388737
2536280	5245
2536280	331823
2957114	618
2957114	151377
2779626	4019
2779626	4020
2779626	419890
2804129	4011
2804129	4042
3089448	34518
3089448	307859
3089448	307861
3089448	436941
3012830	34195
2963241	35278
2930271	10320
2930271	447624
2815137	4013
2815137	4075
2927025	388910
2940046	9697
2940046	99944
2817295	4093
2817295	4094
3015034	7008
2595908	142994
2595908	331821
2874167	6412
2874167	6436
2843794	5194
3065204	78815
3065204	312943
3065204	421182
3043185	391572
3026041	1208
2502477	137753
2502477	416931
2918344	13578
2918344	291109
3107241	442627
3107241	442895
3099682	387078
3026433	321040
3026433	327688
3026433	380485
3004561	366658
3004561	412147
2667374	2139
2667374	2147
2964161	27162
2964161	402646
3074303	144633
3074303	311248
3031068	79917
3107335	388048
3079406	39746
2998981	106959
2667541	5756
3058958	331389
2942101	8214
3066782	8214
2853690	5908
2853690	87699
2853690	127144
2927292	126739
2648438	18479
2648438	22758
2991287	12789
2991287	266185
2991287	304746
2460308	7076
2807322	8185
3002145	19423
2801489	226151
2801489	413832
2886063	485
2886063	6769
2886063	16831
2874638	6379
2874638	6416
2724710	5356
2621391	1345
2621391	13710
2621391	27069
2881385	292239
2881385	383132
2902399	17501
2902399	383502
2824371	9636
2824371	12886
2771533	310758
2937274	7829
2769292	30885
2625235	310731
2619714	349692
2762892	18509
2848255	6463
2848255	6513
2848255	86033
2960237	4215
2960237	11362
2960237	23867
2960237	24500
2960237	29725
2960237	79165
2960237	233848
2816346	4067
2816346	4069
2816346	419775
3118692	285008
3118692	441324
2809942	4044
2809942	4046
2824189	9654
2824189	12166
2843468	6764
2844106	11768
3037500	283243
3037500	303481
2970540	1895
2970540	11215
2991286	12789
2991286	266185
2991286	304746
2828369	6764
2666555	2118
2666555	2134
2666889	2121
2666889	2141
2760124	2101
2760124	2108
2866198	5154
2866198	259333
3032078	398136
3048897	1328
2960367	302
2960367	266729
2960367	303729
2729516	5908
2729516	21132
2886208	412
2886208	4882
2886208	252323
2799836	4002
2799836	4003
2804185	4018
2804185	4061
2737018	142994
2839174	6504
2839174	9130
2839027	13016
2839027	291197
2886085	14541
2886085	302346
2907588	7257
2907588	385909
2888846	9524
2888846	9546
3034360	6987
3028272	313660
3074279	431329
3070296	255757
2661157	4551
2661157	22165
3088085	71374
2519806	8079
2519806	9436
2606691	7771
2606691	275009
2606691	312638
2606691	317356
2682359	5156
2682359	313934
2881278	5194
2688299	2551
2688299	420063
2666586	2127
2666586	2129
2877645	918
2877645	19600
2882270	8240
3087763	383125
2514715	5958
2969220	8290
2965317	8135
2666826	2130
2666826	2146
2954928	4275
2954928	19218
3038114	421419
2961713	10172
3027972	7753
2949194	62090
2939087	5226
2748856	151115
2877629	1119
2877629	1164
2877629	18379
2953950	6737
2908170	5293
2708859	6034
2708859	15939
2549948	5475
3070379	15759
2853661	13345
2853661	310279
2683342	25387
2951143	1109
2951143	289069
2919343	8076
2801521	10596
2801521	12845
2759725	2088
2759725	2097
2799530	313893
2874464	6476
2874464	6556
2826941	1983
2826941	2484
2922186	288983
2828548	9619
2828548	9629
2913659	4281
2913659	15810
3029313	18705
2817172	8060
2918691	14578
2925759	388696
3096998	388694
3066105	21020
3027683	388800
2953363	550
2953363	1099
2826952	920
2826952	16447
2874754	767
2874754	13006
2868442	2527
2754544	5908
2754544	18466
2754544	86255
2827860	23627
2842407	263742
2794608	314359
2885197	6546
2885197	7454
2949924	5370
2949924	18634
2994722	23311
2994722	318531
3034536	421049
3075852	16570
2806489	5345
2827194	1002
2827194	20684
2930219	997
2930219	10361
2964270	16288
2964270	20498
2667348	2120
2667348	2137
2964844	297675
3005238	24080
3005238	115918
3005238	315182
3074391	20905
2975214	5473
2995914	6139
2995914	120407
2604577	5103
2604577	15747
2604577	272851
3062790	14853
2991400	1013
2902452	4887
2902452	20468
2902452	63269
3104528	587
2759050	2105
2759050	2116
2828607	4068
2828607	4070
3075994	37103
3075994	311620
3075994	311841
3075994	313903
3075994	434221
3075994	436954
3074364	38167
3018735	37338
3018735	290377
2989550	408245
3111820	18554
3111820	24296
3111820	34517
3111820	108506
3111820	120331
3111820	307859
3111820	307866
3064409	115839
2602068	2571
3026125	765
2977649	306264
2920181	9073
2920181	34864
2920181	175466
2666507	2133
2666507	2136
2756252	8098
2756252	8136
2756252	24306
2756252	57696
2756252	75724
2756252	260244
2756252	301790
2756252	310652
2756252	397502
2963662	16291
2963662	164373
2963662	168786
2963662	296898
2963662	411925
2873315	6481
2873315	7457
3032498	33171
3032498	247799
3031255	24695
2684159	12660
3093647	438682
2511953	8560
2511953	312957
2595464	8232
2964113	191
2964113	1695
3025597	95326
2896947	7248
2771651	371040
3121136	379292
2934747	18105
2667273	2128
2667273	2144
2678395	9792
2678395	9844
3049173	424399
3021669	5434
2858415	318
2858415	22167
2913371	361
2913371	16119
2913371	236807
2838489	13002
2838489	63135
2920077	1041
2920077	14696
2920077	388372
3029426	388758
2773281	17772
2773281	23609
2929891	1632
3110369	15429
2933392	15028
2933392	133103
2933392	363034
2914702	320
2914702	612
2914702	284410
2914702	311826
3044978	1490
3028605	388742
2885922	1305
2885922	259704
2920216	12420
2920216	264002
2920216	369560
3013656	1394
3013656	9463
3013656	22143
2828201	12560
3088914	276697
2824037	6492
2824037	6618
3099617	440892
3010466	130969
3010466	266899
2816351	4038
2816351	4048
2827295	1913
2965761	602
2963239	21262
2963239	87766
3053909	303249
2970892	375017
2970892	406780
3026431	270237
2977638	233
2813868	4076
2813868	6527
2913670	22242
2913670	160147
2954953	311025
2800000	4053
2800000	4055
3085107	341218
3107300	414121
3104832	441232
2924272	1234
2924272	15141
2897992	764
2919965	17585
3032077	420701
2939861	2738
2971805	4177
2971805	15815
2994244	5368
3016579	279315
3016579	431169
3093623	438668
3051746	19513
3075145	2744
2937987	390671
3010405	30239
3089493	34517
3089493	75712
3089493	307999
3015702	18417
3107244	442624
3107244	442625
3112969	18164
2974604	4255
3112583	444222
3007479	28821
3007479	94562
3026430	321043
3026430	327689
3026430	352050
3032331	54405
3032331	412147
3113244	442949
3009556	43851
3009556	160737
3009556	161551
3009556	360455
2979462	7262
3050400	7561
3074306	8569
3074306	24296
3074306	43061
3074306	311257
3074306	420112
3026902	339090
3121360	28173
2759102	2107
2759102	2117
3026429	353136
3107334	388045
3071196	428658
2781362	6535
2781362	6625
2962783	402551
3108040	11885
3058778	191007
3058778	426516
3077107	191007
3087845	20263
3087845	32428
3087845	35226
3087845	307860
3087845	307862
3087845	310992
3087845	420112
2667540	5756
2898900	5356
3110458	442948
2997263	303492
3071008	12789
3071008	266185
3071008	304746
3020541	9519
3020541	9529
2966454	9521
2966454	106860
2962587	9154
2962587	9538
2882312	5685
2882312	345828
2984649	9512
2984649	14417
3005857	9531
3005857	9542
2949280	138
2879589	292239
2843026	11041
3074563	13481
3074563	440330
2781838	9791
2781838	9852
2953335	4302
2953335	62090
2947998	1625
2947998	99528
2898712	8167
3027519	388551
3009947	259012
2838674	9314
2838674	10014
3002643	1665
3002643	16174
3002643	187271
2863448	9814
2863448	9841
3008564	409613
2977472	2270
2977472	13793
3010265	60158
3010265	276914
2885491	13016
2885491	13050
2923866	6847
2804232	6533
2804232	6534
2848057	9209
2848057	12978
2977584	1328
2977584	34757
2798079	9219
2798079	9323
3013877	16738
3013877	272851
2960306	204
2960306	91820
2838022	6764
2759874	2096
2759874	2099
2666459	2118
2666459	2131
2667301	2123
2667301	2129
3069689	427934
2803973	6490
2803973	6587
2943503	372008
2813838	16620
2991285	12789
2991285	266185
2991285	304746
2781148	2135
2781148	2139
2781148	13794
2798117	9335
2798117	256156
2865714	81
2865714	10022
2865714	256852
2923097	388227
2719939	10589
2719939	21129
2929317	5226
3028634	111297
3028634	308232
2917564	1995
2781584	9324
2781584	16491
2880538	8198
2976471	10001
2976471	16891
2976471	102080
2976471	135954
2976471	267574
2666988	2132
2666988	2141
2809925	9800
2809925	9801
2759598	2091
2759598	2102
3062042	427298
3062042	427775
2841786	2010
2841786	259806
2813590	72959
2813590	75411
2813590	270758
2957139	253
2952831	1759
2952831	2620
2952831	93781
2985837	2387
2985837	247603
2853008	6764
2809962	9309
2809962	9322
2787720	9318
2787720	9336
2781493	13077
2781493	255023
2725476	9802
2725476	11483
2787830	9282
2787830	9338
3039785	421563
2876770	8002
2876770	9212
3090566	438437
3088035	21131
2971943	302
2971943	303729
2759250	2092
2759250	2094
2759774	2090
2759774	2101
3093610	438666
2671078	300257
2922902	388151
2930199	4869
2930199	305292
2896771	5673
2952155	5308
3021723	108083
3060803	2281
3060803	16272
3118202	9526
3118202	107001
3029079	14046
2970896	28104
2618729	7783
2977308	14830
2977308	176529
2977308	259963
3031143	11754
2933292	7098
2933292	33454
2933292	379624
2551917	268745
2877591	1119
2877591	1164
2877591	18379
2698508	9806
2698508	9820
3038535	8954
2973153	58
2973153	388995
2942242	8183
2828221	12560
2748758	7987
2748758	18459
2748758	93738
2748758	102348
2748758	115583
2748758	286994
2748758	314359
2943360	1186
2943360	339444
2943360	402675
2988900	8948
2988900	33374
3019299	2236
2886091	485
2886091	6769
2960004	10884
2960004	294586
3006176	587
3006176	2534
3115268	2231
2970995	16192
2970995	306399
2832703	114
2899400	63795
2899400	362342
3049099	4201
2930552	5212
2930552	56958
2799927	9278
2799927	9366
2685740	313494
3076096	434288
3076096	434289
3027518	388552
2995389	304149
2621143	1073
3008119	19783
3008119	23365
2942241	8037
3087752	329160
3087752	409420
2841563	561
2841563	582
2841563	9063
2841563	419404
2953060	243
2643111	5929
2643111	6822
2643111	8805
2643111	39976
2643111	75722
2643111	75882
2643111	78403
2643111	241588
2946147	270766
2946147	272851
2780994	285794
2922186	405172
2519805	8079
2519805	9369
2872132	121380
3047154	258313
3088639	8113
3053904	306596
3084170	10117
2919496	9537
2919496	106849
3006167	272851
3006167	419982
2748249	1921
3023286	8941
2759397	2093
2759397	2098
2877268	339316
2557512	5461
2875818	2527
2875818	23985
2956548	17202
3074322	35226
3074322	267552
3074322	308381
3074322	388799
3031430	18747
3093586	438655
3066797	146549
2901985	501
2901985	75671
2930218	10361
2930218	26636
2876722	542
2859658	600
2859658	812
2859658	1365
2859658	2324
2859658	8848
2859658	8924
2859658	18373
2963620	292476
2963620	424817
2629905	2571
2885944	104
2885944	699
2885944	712
2885944	995
2885944	1048
3117982	5930
2881113	5233
3009223	1401
2572586	402280
2748177	280
2720276	33749
2928870	10320
2928870	389620
2928870	418320
2933634	1273
2933634	14980
3034320	79271
2853988	9954
2897474	38356
3012681	298375
3035087	421154
3066570	8305
2611855	7771
2611855	275009
2611855	312638
2967330	33171
2971817	1013
2971817	13565
2851812	5241
2869012	1720
2869012	58526
2941029	2738
2941029	28780
2886580	15005
2938507	21629
2839145	12986
2839145	57209
2855936	13033
2855936	13035
3067048	100450
3067048	263638
2616612	9783
2616612	9804
2934039	24810
3079034	6897
2933063	6059
2933063	17692
2933063	143124
2787744	9303
2787744	9340
2964037	406
2964037	12917
2964037	75697
2859719	318
2642435	11929
3053948	218149
2759540	2103
2759540	2113
2843323	7804
2843323	11656
2642472	27549
2865000	268437
2865000	283706
2874753	1394
2874753	13006
2838861	13482
2838861	13483
2689132	15806
3060756	458
3060756	86511
3068313	66677
2904933	16522
2972358	39
2967372	27565
2930379	4127
2962733	504
3006037	413473
3105384	32872
3105384	397028
2953446	5024
2953446	321659
2960561	1139
2960561	1192
2960561	14686
3120604	56726
2859423	101752
2859423	305452
2859423	418330
3060855	366
3060855	338083
3003040	6020
2984802	23311
2984802	303213
3043142	69021
2946112	697
2946112	14240
2986308	106663
3026427	327683
2944611	650
2944611	1902
2944611	192101
2903495	1237
2903495	2530
2912410	39055
2674635	423
2670936	25524
2944456	660
3050444	13996
3050444	115583
3080718	292609
3064053	343029
2919360	5217
3067470	105222
2913437	11846
2942765	5171
2942765	5364
2953160	1332
2953160	238250
3034478	421028
3047293	424402
2934083	5966
2951296	27162
2951296	442488
2604578	5103
2604578	15747
2963157	1996
2963157	4502
2963157	139270
2930137	4274
2930137	266435
2977735	8758
2977735	270325
3042457	151173
3042457	156320
3042457	339426
2730897	9719
2730897	350849
2929499	5210
2972830	4177
2972830	15815
2972830	405038
2748440	263742
3015496	416757
3074632	427628
2974747	5414
3122068	30032
2977809	111894
2848959	95
2848959	22721
3013596	2235
2756378	11097
3046388	8612
3032926	419377
3051678	694
3051678	6775
2930201	1254
2930201	85920
2906042	4139
2906042	16373
2610477	717
2977517	39202
2977517	406781
3025095	307541
3035734	380572
3088240	13565
3067465	79728
2985793	4485
2985793	19402
3036770	283243
3036770	303481
3036770	422831
3084717	364380
3084717	436429
2935399	12919
2719072	7052
2505781	6774
2505781	313670
3002644	370
3002644	1040
2950366	22935
2950366	277004
2950366	295804
2874105	6467
2874105	6517
3063722	17397
3063722	308159
3063722	308167
3063722	308381
3063722	312943
3063722	427171
3009347	1516
3009347	14665
2771230	6917
2771230	6971
2771230	34303
2594085	310130
2952273	270258
2976021	61349
3052446	79629
2861252	308232
2861252	376015
3019516	6689
3019516	437298
2951060	26654
2972263	48401
2972263	110620
2972263	290912
3065780	256016
3083100	59474
3090580	426556
3051518	11951
3010164	297420
3020168	310774
3033604	420872
3033065	127909
3090583	421579
3043025	89400
3034199	15864
3034199	87303
3062018	427630
3067164	412147
3096214	18164
3096214	19055
2886020	16220
2886020	29298
3095913	97933
3095913	298430
2909308	764
2909308	19472
2970164	15069
2970164	56835
2970164	301627
3051655	12552
2768588	149
2950370	43851
2950370	160737
2950370	161551
2950370	360455
3002087	395407
3121072	448111
2995793	11185
3090835	22676
2977006	28812
2970928	188088
2970928	284265
3023305	388305
2971546	107309
2971546	405864
2935414	14773
2795262	2054
2902324	12391
2902324	21950
2902324	47824
2902324	98486
2902324	103167
2902324	333738
3011006	228129
3001622	395383
3117277	32872
2964228	7737
2964228	17640
2964228	419653
3093711	388907
3064091	284228
2929573	8254
2933042	60547
2933042	310478
2960400	16156
3025438	77837
3025438	131246
3025438	131355
3001796	387872
3026426	41916
3026426	327696
2957225	7550
2957225	296875
3067328	298613
2977103	296964
2977103	306264
3082394	270615
3068262	337
3066087	22625
3066087	26171
2978938	51153
2978938	56832
3044204	24123
2938653	25009
2938653	244606
3100201	28566
3115943	79848
2989993	314
2989993	28040
2989993	334263
2965579	403552
2968193	1564
3040508	313954
3040508	313995
3040508	359484
3040508	421591
3111617	2304
3067653	49932
3059969	26337
3059969	438355
2667538	5756
3082180	435523
3087849	20263
3087849	32428
3087849	267552
3087849	307859
3087849	307860
3087849	307861
3087849	307863
3087849	307866
3017598	418209
3062035	427198
3104892	271657
3083193	15419
2838099	19423
2987263	11801
2725005	310758
3115957	18321
2604578	406485
2925250	388553
2809775	4024
2809775	4028
2804306	4000
2804306	4004
2817335	4089
2817335	9127
2683677	2633
2683677	16259
3019525	418019
3019525	419970
2775936	4016
2775936	4023
2815096	4033
2815096	4064
2809993	4039
2809993	6468
2603781	79826
2807685	4026
2807685	6548
2787664	6764
2957492	94520
3093709	427934
2874658	6371
2874658	6374
2824188	9600
2824188	9654
3052918	425746
2999536	388116
2825642	11720
2825642	61646
2823652	61670
2823652	61672
2826219	9597
2826219	12041
2666906	2121
2666906	2146
2873872	6501
2873872	6564
3000274	5941
3000274	310038
2888508	16604
2781699	4019
2781699	4022
2804340	4007
2804340	4049
2824920	5581
2824920	11716
2824920	12025
2824920	57500
2824920	253316
2716102	40447
2716102	58459
2682283	5156
2803492	4027
2803492	6498
2813869	4075
2813869	6527
2800012	4045
2800012	4059
2799828	4006
2799828	4040
2810028	4041
2810028	4051
3035727	406672
3108497	442614
3108497	442615
2817320	4091
2817320	4093
2828785	6356
2828785	6556
2828785	13117
3107018	292709
2825979	9625
2825979	9628
2838030	6764
2809961	9301
2809961	9322
2666581	2130
2666581	2134
3107018	8579
2828678	13019
2828678	13024
2749139	5297
2749139	127083
3091857	270259
2666421	2136
2666421	2137
2911793	6547
2911793	7454
2759698	2088
2759698	2100
2666247	2122
2666247	2128
3011609	10224
3028168	350527
2697760	11041
2794807	4005
2794807	4062
3053880	388781
2874406	6448
2874406	6485
2817278	4017
2817278	4021
2790638	5908
2790638	18466
2790638	86255
2882327	5685
2882327	345828
2823926	4030
2823926	4034
2882326	5685
2882326	345828
3121009	4038
3121009	4044
2804298	4003
2804298	4042
2595827	12826
2595827	68838
2595827	95871
2595827	379759
2808617	4095
2808617	4096
2808617	419891
2667265	2120
2667265	2144
2991283	12789
2991283	266185
2991283	304746
3034877	421118
2749086	11346
2874729	10706
2874729	13012
2926113	388736
3041445	421181
3066809	5374
3074390	15963
3074390	20905
3074390	21010
3074390	307863
3074390	308174
2816400	4085
2816400	4087
2873313	6481
2873313	9123
3063706	427149
2933920	2258
2933920	19742
3050761	5866
3050761	302563
2848254	6463
2848254	6624
2848254	86033
3031672	420603
2902399	384434
2779572	4014
2779572	4015
2809898	4025
2809898	4029
2995870	11981
2995870	425781
2819102	4020
2819102	4052
2819102	419890
2946942	8305
3029097	388690
3036483	421257
3031635	16507
3031635	278826
2601665	9816
2859460	332
2800019	4008
2800019	4009
3044374	424210
2826947	389
2826947	4945
2739636	10714
2923095	351426
3062041	411896
3062041	427296
2838509	9802
2838509	11483
2838509	258941
2839292	9282
2839292	9338
2977496	253
2977496	71567
2831413	12560
2838673	9314
2838673	9339
3063682	427612
3043944	17397
3043944	44938
3043944	281802
3043944	307866
3043944	308167
3043944	312943
3043944	370900
3043944	423747
3043944	445034
2904621	2010
2904621	259806
3118571	84046
3076849	144149
3076849	326268
2848280	4035
2848280	4074
2913502	1041
2913502	388372
2848056	9208
2848056	9209
2855811	6388
2855811	6392
2949304	1103
2949304	21641
2949304	411750
3026425	353135
2804231	6533
2804231	6544
2648792	75411
2648792	270758
2977722	1147
2977722	20426
3024288	17754
3024288	386631
2759295	2104
2759295	2116
2824035	4068
2824035	6492
2667233	2125
2667233	2127
2804033	9786
2804033	9827
2787714	9336
2787714	256059
2864985	9833
2864985	9849
2963633	840
2963633	1233
2963633	18695
3075657	388548
3091146	8928
3091146	385928
3006087	14830
2841603	151544
2963177	7725
2963177	24716
2963177	57618
2897794	1696
2897794	2479
2897794	4869
2897794	57628
2897794	112871
3006269	18350
3006269	55581
2930342	1106
3013632	2281
3013632	428073
2551917	289920
2962566	10684
2962566	10856
2962566	15038
2962566	283666
3079828	14858
3079828	435516
2689074	7783
2832798	95
2832798	1884
2832798	22721
2781709	4086
2781709	4094
2999445	9291
2999445	9368
2762397	8672
2929473	8353
2965453	108303
3047512	304711
3002143	6662
2718554	5436
2718554	9211
2828606	4070
2828606	6618
3047411	373587
2960143	1533
3031616	12998
2951212	243
2951212	37290
2977477	28104
2977477	280790
2952094	15508
3075493	266566
3075493	316843
2781361	6558
2781361	6625
2816384	4012
2816384	6511
3094486	5861
3094486	269007
2667403	2135
2667403	2139
2667403	304538
2953965	5898
2764830	343705
2887017	101818
2944348	14101
2897706	380384
2897706	380388
2684158	16570
3001079	15068
3113646	444157
2965899	1886
2965899	28179
2807609	5241
2831548	336215
3071510	177131
2872828	6381
2872828	6568
2877246	7851
2877246	15324
2877246	20817
3074285	431363
2943523	5974
2660115	1616
2798055	9278
2798055	9366
3050913	375017
2643115	5929
2596857	5198
2899908	380615
2748585	266580
2845932	93740
2845932	217645
2845932	251248
2642802	16087
2642802	272851
3002103	412137
2902237	2530
2902237	307455
2902237	419673
2919319	16522
2948231	13015
2948231	13018
2824373	9645
2824373	12358
2889093	14541
2889093	302346
2889093	337705
2838545	6503
2838545	6590
2933725	1545
2933725	22110
2935339	7098
2963114	292476
2886683	716
2859659	812
2859659	1365
2859659	11892
2859659	101364
2859659	115067
2859659	130684
2859659	268489
2759967	2093
2759967	2106
2885957	104
2885957	712
2963316	16291
2963316	164373
2963316	168786
2963316	296898
2963316	404468
2963316	411925
2839198	9317
2839198	9333
2688867	9158
3007537	19783
2606612	8079
2748274	313301
3112576	444208
3112576	444209
3036423	22564
3045203	333501
2519803	5949
2519803	8079
2971882	347
3079377	7755
3079377	8507
3079377	24884
2746696	56
2746696	8640
2746696	13951
2746696	18278
2746696	18488
2746696	31664
2746696	81511
2746696	87095
2772677	272851
2772677	351516
2660271	6745
2970214	188088
2970214	316587
2756397	11097
3010895	30239
3010895	47168
2949815	5212
2949815	5469
2759156	2114
2759156	2117
2762646	8511
3103923	442012
2778934	271663
3050732	9949
3050732	100584
3018785	419601
2943669	8002
2943669	392024
2964216	4215
2964216	11362
2964216	23867
2964216	24500
2964216	29725
2964216	79165
2964216	233848
2945069	5181
2949364	16288
2949364	17469
2949364	20498
3035544	8475
2536495	5177
2536495	18478
2536495	18584
2536495	58633
2536495	93912
2536495	102449
2536495	303237
3019339	18747
3019339	313810
3019339	373587
3062559	143259
3062559	316523
2780371	4214
2780371	86123
2930217	10361
2949496	7950
2841628	265
2841628	98513
2848895	2441
3011756	115884
3011756	264794
2798162	13033
2798162	13034
2789265	12987
2789265	12988
3012592	600
2854783	10994
2854783	374960
3030074	5184
2756446	8474
2894062	11041
2642472	270258
2658449	1192
2972096	109024
2972096	124930
2813834	16620
2967280	406
2967280	12917
2760141	2105
2760141	2108
2642472	11739
2996187	10684
2996187	283666
2759441	2095
2759441	2097
2781723	4088
2781723	4090
2608750	1345
2902239	1687
2902239	28108
3066935	310774
3058949	338652
2978076	406965
3090004	437446
2901798	8059
3039812	421564
2994399	620
2994399	23311
2994399	303213
2950179	1332
3038798	421492
3038798	423587
3074444	31204
3074444	94454
2660165	13515
2922320	24856
2922320	270361
2987312	14253
2985830	275905
3011390	1564
3011390	31512
2930208	134
2953320	304121
2962635	17496
2962635	116847
2972829	4177
2972829	113022
2972829	405038
3110499	443019
2827240	1002
2827240	126112
2967262	34255
2967262	45528
2951380	1924
2951380	33813
2731008	219
3104876	17647
3104876	333301
3105014	62557
3037971	421392
2960296	133196
2960296	259455
2960296	266121
2919952	1119
2684256	137689
2746861	1921
2746861	2553
2905210	5383
3027705	278368
2803457	6403
2803457	6459
2886105	767
3053558	694
3053558	16728
3043942	17397
3043942	44938
3043942	281802
3043942	307866
3043942	312943
3043942	352371
3043942	370900
3043942	388811
3043942	445034
3041792	10287
2951192	398242
2910085	5249
2910085	5303
2925690	337610
3051100	186662
2759082	2089
2759082	2107
2762508	21096
2762508	339378
2946087	1419
3008495	7808
3008495	414288
3076035	434243
3110888	58542
3110888	133286
3107246	442631
3105726	1314
2825183	6466
2825183	6494
3033150	303463
3033150	412147
3103922	442011
2963988	27565
2963988	271647
3010881	285129
3010881	314032
3001187	395363
2986718	4746
2986718	36335
2986718	314775
3119391	91288
3002095	395408
2986281	15372
2986281	386707
2970746	26019
2970746	196367
3010163	159711
3012536	79167
3012536	114847
3012536	409989
3097792	60677
3080494	26171
3033169	191115
3033169	411418
3110772	302115
3110772	444136
2962653	20099
2920132	15995
3074845	56406
3074845	109056
3074845	285321
3074845	296964
3074845	301373
3074845	309698
3074845	316479
3048857	283243
3048857	422831
3095036	39494
3004328	412206
3110459	442951
3071269	429993
2945639	253746
2904301	7257
2904301	16362
2904301	300757
2907114	384356
2902364	27178
3026900	88395
3031477	410694
3034831	421104
2918279	12420
2918279	264002
3015169	309776
3087416	435583
3067324	297505
3080685	22050
3080685	22568
3080685	27206
3080685	29049
3080685	436478
3031809	339322
2858839	101752
2858839	296751
2858839	313785
3062031	427182
3026873	388698
3107572	61317
3107572	296853
3107572	298919
3107572	380221
3026423	327694
2895822	29298
3041444	8396
3041444	21022
3041444	35226
3041444	44938
3041444	286785
3041444	311619
3041444	313835
3041444	421179
2972196	10073
2959782	7028
2959782	101045
2959782	406781
3033601	420870
3093609	438664
3062709	22579
2831338	142994
2667539	5756
3052948	388322
2938328	390752
2938328	427297
2794841	4057
2794841	4061
2954940	77974
2954940	272851
2954940	403636
2809943	4036
2809943	4046
2666521	2132
2666521	2133
2882169	5685
2882169	345828
2616633	14868
2781618	9637
2781618	9646
2759459	2094
2759459	2102
2839173	6552
2839173	9130
2815154	4050
2815154	4066
2683675	6046
3039801	6895
2961641	5241
2824774	9620
2824774	11667
2682695	10589
2851579	7071
2803830	4002
2803830	4043
2874708	6373
2874708	6518
2777292	310758
2643118	5929
2813917	4048
2813917	6471
2681864	11041
3003963	24873
2809581	8595
2809581	27503
2667109	2130
2667109	2141
3087408	435569
2963967	402645
2760236	257092
2806419	12705
2813212	4069
2813212	4071
2682349	5156
2682349	313935
2975465	304149
2667303	2129
2667303	2137
2787849	9282
2787849	9339
2759865	2098
2759865	2099
2756446	151617
3039793	137504
3039793	437438
3066947	7744
3089468	435631
2816341	4067
2816341	4072
2816341	419775
2823846	4054
2823846	4060
3023864	311861
2828299	6764
2957480	5241
2957480	301856
2798129	9335
2798129	9366
2690191	10604
3032052	62605
2519802	8079
2519802	10436
2798161	13033
2798161	314421
2775386	8222
2775386	18479
2775386	94027
